Lien,type,prix,adresse,url_image
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-4000084,Chaussures enfant friperie,7000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-5725300,Vêtements enfants,6000.0,"Mbao, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4002819,Chaussures enfants,15000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfants-original-5688318,Blouson pour enfants original,8500.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4024385,Chaussures enfants,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/djallaba-enfant-5700235,Djallaba enfant,8500.0,"Fass, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4002035,Chaussures enfant,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/maillot-senegal-enfant-5708663,Maillot Sénégal enfant,6000.0,"Fass, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-4038403,Chaussures crocs,6000.0,"HLM, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-5714692,Robe enfant,8500.0,"Fass, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4038506,Chaussures enfants,20000.0,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/diabate-enfant-5764016,Diabaté enfant,7500.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-jordan-enfant-4040246,Chaussure Jordan enfant,7500.0,"Parcelle Assainies, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/djalabe-enfants-5737163,Djalabe enfants,7500.0,"Fass, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4040305,Chaussures  enfant,,"Colobane, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/vetements-femmes-5784278,Vêtements femmes,6000.0,"Mbao, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4019759,Chaussures enfant,8000.0,"Dakar Plateau, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/vetements-enfants/cemig-alagi-pour-nuafna-5772434,Cemig alagi pour nuafna,7500.0,"Fass, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-4060976,Pantoufles,7000.0,"Grand Yoff, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4081818,Chaussures  enfant,20000.0,"Grand Dakar, Dakar, Sénégal",
https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059370,Chaussures enfant,5500.0,"Yoff, Dakar, Sénégal",
